"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2005",54641,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2006",55526,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2007",55730,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2008",56766,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2009",55489,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2010",58381,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2011",63044,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2012",70079,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2013",66353,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2014",67860,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2015",68371,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2016",86871,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2017",89964,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2018",92285,
"KOR","PASSTRANSP","RAIL","MLN_PKM","A","2019",93887,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","1995",286,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","1996",284,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","1997",295,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","1998",300,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","1999",310,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2000",332,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2001",346,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2002",268,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2003",262,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2004",266,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2005",272,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2006",298,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2007",316,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2008",345,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2009",333,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2010",347,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2011",349,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2012",373,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2013",394,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2014",409,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2015",418,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2016",418,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2017",438,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2018",442,
"LUX","PASSTRANSP","RAIL","MLN_PKM","A","2019",463,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","1995",1899,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","1996",1799,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","1997",1508,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","1998",460,"B"
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","1999",254,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2000",82,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2001",67,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2002",69,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2003",78,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2004",74,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2005",73,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2006",76,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2007",84,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2008",178,"B"
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2009",449,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2010",843,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2011",891,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2012",970,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2013",1036,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2014",1150,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2015",1411,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2016",1481,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2017",1550,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2018",1591,
"MEX","PASSTRANSP","RAIL","MLN_PKM","A","2019",1571,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","1995",13000,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","1996",13100,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","1997",14200,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","1998",14900,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","1999",15000,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2000",15400,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2001",15500,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2002",15500,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2003",14500,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2004",14079,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2005",14730,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2006",15889,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2007",15546,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2008",15313,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2009",15400,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2010",14600,"B"
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2011",16500,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2012",16100,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2013",17700,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2014",16200,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2015",15800,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2016",16900,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2017",17800,
"NLD","PASSTRANSP","RAIL","MLN_PKM","A","2018",22600,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","1995",2681,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","1996",2803,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","1997",2941,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","1998",3071,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","1999",3416,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2000",3353,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2001",3272,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2002",2989,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2003",2896,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2004",2683.457775,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2005",2723.402598,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2006",2832.39148,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2007",2957.95521,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2008",3106.985939,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2009",3080.143787,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2010",3134.383471,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2011",3075.974123,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2012",3091.569419,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2013",3260,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2014",3440,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2015",3555,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2016",3695,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2017",3584,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2018",3722,
"NOR","PASSTRANSP","RAIL","MLN_PKM","A","2019",3715,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","1995",26635,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","1996",26569,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","1997",25806,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","1998",25664,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","1999",26198,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2000",24092,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2001",22469,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2002",20749,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2003",19638,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2004",18690,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2005",18157,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2006",18552,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2007",19859,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2008",20195,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2009",18637,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2010",17921,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2011",18177,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2012",17826,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2013",16797,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2014",16015,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2015",17367,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2016",19175,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2017",20319,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2018",21043,
"POL","PASSTRANSP","RAIL","MLN_PKM","A","2019",22056,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","1995",4869,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","1996",4503,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","1997",4563,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","1998",4602,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","1999",4380,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2000",3834,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2001",3899,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2002",3926,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2003",3585,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2004",3633,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2005",3753,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2006",3876,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2007",3987,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2008",4213,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2009",4152,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2010",4111,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2011",4143,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2012",3803,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2013",3649,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2014",3852,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2015",3957,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2016",4146,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2017",4391,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2018",4487,
"PRT","PASSTRANSP","RAIL","MLN_PKM","A","2019",4964.014,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","1995",4202,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","1996",3769,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","1997",3057,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","1998",3092,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","1999",2968,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2000",2870,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2001",2805,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2002",2682,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2003",2316,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2004",2228,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2005",2182,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2006",2213,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2007",2165,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2008",2296,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2009",2264,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2010",2309,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2011",2431,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2012",2459,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2013",2485,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2014",2583,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2015",3411,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2016",3595,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2017",3873,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2018",3915,
"SVK","PASSTRANSP","RAIL","MLN_PKM","A","2019",4093,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1995",16594,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1996",16800,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1997",17878,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1998",18869,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1999",19655,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2000",20144,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2001",20828,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2002",21211,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2003",21127,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2004",20386,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2005",21624,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2006",22105,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2007",21857,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2008",23969,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2009",23137,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2010",22456,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2011",22795,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2012",22476,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2013",23788,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2014",25072,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2015",26142,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2016",26670,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2017",27487,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2018",28434,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2019",27263,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1995",6833,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1996",6953,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1997",7022,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1998",7210,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1999",7701,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2000",8243,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2001",8732,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2002",8874,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2003",8834,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2004",8658,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2005",8936,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2006",9617,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2007",10261,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2008",11146,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2009",11321,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2010",11155,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2011",11378,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2012",11792,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2013",11842,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2014",12121,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2015",12650,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2016",12800,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2017",13331,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2018",13546.798247255,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2019",14617.207234121,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","1995",11713,"B"
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","1996",11890,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","1997",12051,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","1998",12148,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","1999",12501,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2000",12620,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2001",13301,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2002",14147,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2003",14509,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2004",14914,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2005",16144,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2006",16578,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2007",17434,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2008",17776,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2009",18571,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2010",19177,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2011",19471,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2012",19262,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2013",19447,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2014",20010,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2015",20389,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2016",20812,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2017",20864.5,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2018",20613,
"CHE","PASSTRANSP","RAIL","MLN_PKM","A","2019",21737,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","1995",5797,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","1996",5229,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","1997",5840,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","1998",6160,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","1999",6146,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2000",5832,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2001",5568,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2002",5204,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2003",5878,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2004",5163,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2005",5036,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2006",5277,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2007",5553,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2008",5097,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2009",5374,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2010",5584,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2011",7122,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2012",6361,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2013",6225,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2014",7401,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2015",8326,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2016",7829,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2017",8465,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2018",8938,
"TUR","PASSTRANSP","RAIL","MLN_PKM","A","2019",14259,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","1995",37200,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","1996",39200,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","1997",42200,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","1998",44100,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","1999",46800,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2000",46506.213654,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2001",47471.882913,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2002",47992.683913,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2003",49224.35476,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2004",50373.778283639,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2005",51363.238861198,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2006",54338.616342653,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2007",57876.835498737,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2008",60522.257647799,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2009",60166.955404915,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2010",63505.009755806,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2011",66801.444358355,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2012",69686.077677926,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2013",71091.617132869,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2014",74261.865978851,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2015",76787.835241515,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2016",78695.91249783,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2017",80260.893253627,
"GBR","PASSTRANSP","RAIL","MLN_PKM","A","2018",80526.378370105,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","1995",22079.197517351,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","1996",21865.609594934,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","1997",22746.357703048,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","1998",23490.391327033,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","1999",23910.674990425,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2000",25977.28144892,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2001",25198.095303748,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2002",24409.622511445,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2003",25044.071809908,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2004",24776.56200888,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2005",25393.591629483,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2006",27296.432407703,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2007",30357.906712861,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2008",32143.406016433,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2009",30906.931637514,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2010",31871.671919151,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2011",32579.510200833,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2012",34125.70065511,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2013",36047.104941171,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2014",36393.106488533,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2015",36043.875681391,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2016",35892.157355569,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2017",33255.54260666,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2018",31962.706636735,
"USA","PASSTRANSP","RAIL","MLN_PKM","A","2019",32483,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","1995",197,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","1996",168,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","1997",95,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","1998",116,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","1999",121,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2000",125,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2001",138,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2002",123,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2003",105,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2004",89,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2005",73,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2006",80,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2007",51,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2008",41,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2009",32,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2010",19,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2011",18,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2012",16,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2013",12,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2014",7.714,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2015",6.99,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2016",3.2,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2017",2.4,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2018",2.7,
"ALB","PASSTRANSP","RAIL","MLN_PKM","A","2019",2,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","1997",84,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","1998",52,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","1999",46,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2000",47,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2001",47,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2002",48,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2003",41,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2004",30,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2005",27,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2006",28,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2007",24,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2008",24,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2009",35,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2010",50,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2011",49,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2012",53,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2013",55,"E"
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2014",52,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2015",44,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2016",50,
"ARM","PASSTRANSP","RAIL","MLN_PKM","A","2017",55,
