"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","GDP","TOT","MLN_USD","A","2002",971009.088,
"CAN","GDP","TOT","MLN_USD","A","2003",1023165.602,
"CAN","GDP","TOT","MLN_USD","A","2004",1083146.524,
"CAN","GDP","TOT","MLN_USD","A","2005",1171340.162,
"CAN","GDP","TOT","MLN_USD","A","2006",1241194.165,
"CAN","GDP","TOT","MLN_USD","A","2007",1300942.608,
"CAN","GDP","TOT","MLN_USD","A","2008",1342396.613,
"CAN","GDP","TOT","MLN_USD","A","2009",1307953.077,
"CAN","GDP","TOT","MLN_USD","A","2010",1364079.668,
"CAN","GDP","TOT","MLN_USD","A","2011",1430807.125,
"CAN","GDP","TOT","MLN_USD","A","2012",1468094.965,
"CAN","GDP","TOT","MLN_USD","A","2013",1554122.745,
"CAN","GDP","TOT","MLN_USD","A","2014",1621396.709,
"CAN","GDP","TOT","MLN_USD","A","2015",1594850.842,
"CAN","GDP","TOT","MLN_USD","A","2016",1678093.396,
"CAN","GDP","TOT","MLN_USD","A","2017",1771613.756,
"CAN","GDP","TOT","MLN_USD","A","2018",1893907.331,
"CAN","GDP","TOT","MLN_USD","A","2019",1947958.064,
"CZE","GDP","TOT","MLN_USD","A","1995",142784.042,
"CZE","GDP","TOT","MLN_USD","A","1996",151155.623,
"CZE","GDP","TOT","MLN_USD","A","1997",152702.018,
"CZE","GDP","TOT","MLN_USD","A","1998",154180.022,
"CZE","GDP","TOT","MLN_USD","A","1999",158333.514,
"CZE","GDP","TOT","MLN_USD","A","2000",166568.303,
"CZE","GDP","TOT","MLN_USD","A","2001",180105.226,
"CZE","GDP","TOT","MLN_USD","A","2002",186119.946,
"CZE","GDP","TOT","MLN_USD","A","2003",198965.796,
"CZE","GDP","TOT","MLN_USD","A","2004",213269.646,
"CZE","GDP","TOT","MLN_USD","A","2005",225620.781,
"CZE","GDP","TOT","MLN_USD","A","2006",244624.887,
"CZE","GDP","TOT","MLN_USD","A","2007",270349.144,
"CZE","GDP","TOT","MLN_USD","A","2008",290503.947,
"CZE","GDP","TOT","MLN_USD","A","2009",290152.861,
"CZE","GDP","TOT","MLN_USD","A","2010",292270.175,
"CZE","GDP","TOT","MLN_USD","A","2011",304400.914,
"CZE","GDP","TOT","MLN_USD","A","2012",307490.199,
"CZE","GDP","TOT","MLN_USD","A","2013",324029.978,
"CZE","GDP","TOT","MLN_USD","A","2014",342099.837,
"CZE","GDP","TOT","MLN_USD","A","2015",357503.881,
"CZE","GDP","TOT","MLN_USD","A","2016",381420.335,
"CZE","GDP","TOT","MLN_USD","A","2017",412641.314,
"CZE","GDP","TOT","MLN_USD","A","2018",451051.422,
"CZE","GDP","TOT","MLN_USD","A","2019",472635.81,
"DNK","GDP","TOT","MLN_USD","A","1995",118490.59,
"DNK","GDP","TOT","MLN_USD","A","1996",124645.348,
"DNK","GDP","TOT","MLN_USD","A","1997",131700.486,
"DNK","GDP","TOT","MLN_USD","A","1998",136917.875,
"DNK","GDP","TOT","MLN_USD","A","1999",141846.299,
"DNK","GDP","TOT","MLN_USD","A","2000",153089.947,
"DNK","GDP","TOT","MLN_USD","A","2001",157816.394,
"DNK","GDP","TOT","MLN_USD","A","2002",164720.391,
"DNK","GDP","TOT","MLN_USD","A","2003",165968.36,
"DNK","GDP","TOT","MLN_USD","A","2004",177870.417,
"DNK","GDP","TOT","MLN_USD","A","2005",185074.466,
"DNK","GDP","TOT","MLN_USD","A","2006",202725.721,
"DNK","GDP","TOT","MLN_USD","A","2007",212771.394,
"DNK","GDP","TOT","MLN_USD","A","2008",226767.494,
"DNK","GDP","TOT","MLN_USD","A","2009",222918.17,
"DNK","GDP","TOT","MLN_USD","A","2010",238749.494,
"DNK","GDP","TOT","MLN_USD","A","2011",247352.237,
"DNK","GDP","TOT","MLN_USD","A","2012",250524.599,
"DNK","GDP","TOT","MLN_USD","A","2013",262368.12,
"DNK","GDP","TOT","MLN_USD","A","2014",270330.607,
"DNK","GDP","TOT","MLN_USD","A","2015",278748.365,
"DNK","GDP","TOT","MLN_USD","A","2016",297719.06,
"DNK","GDP","TOT","MLN_USD","A","2017",320149.213,
"DNK","GDP","TOT","MLN_USD","A","2018",343424.809,
"DNK","GDP","TOT","MLN_USD","A","2019",361273.476,
"FIN","GDP","TOT","MLN_USD","A","1995",99803.842,
"FIN","GDP","TOT","MLN_USD","A","1996",102688.609,
"FIN","GDP","TOT","MLN_USD","A","1997",111981.083,
"FIN","GDP","TOT","MLN_USD","A","1998",121498.841,
"FIN","GDP","TOT","MLN_USD","A","1999",127934.786,
"FIN","GDP","TOT","MLN_USD","A","2000",138703.58,
"FIN","GDP","TOT","MLN_USD","A","2001",144266.623,
"FIN","GDP","TOT","MLN_USD","A","2002",148763.802,
"FIN","GDP","TOT","MLN_USD","A","2003",151289.787,
"FIN","GDP","TOT","MLN_USD","A","2004",162992.94,
"FIN","GDP","TOT","MLN_USD","A","2005",168146.753,
"FIN","GDP","TOT","MLN_USD","A","2006",181207.156,
"FIN","GDP","TOT","MLN_USD","A","2007",199873.495,
"FIN","GDP","TOT","MLN_USD","A","2008",212980.742,
"FIN","GDP","TOT","MLN_USD","A","2009",202878.3,
"FIN","GDP","TOT","MLN_USD","A","2010",209096.826,
"FIN","GDP","TOT","MLN_USD","A","2011",220471.171,
"FIN","GDP","TOT","MLN_USD","A","2012",221285.636,
"FIN","GDP","TOT","MLN_USD","A","2013",225679.983,
"FIN","GDP","TOT","MLN_USD","A","2014",228058.636,
"FIN","GDP","TOT","MLN_USD","A","2015",232867.602,
"FIN","GDP","TOT","MLN_USD","A","2016",246928.493,
"FIN","GDP","TOT","MLN_USD","A","2017",262863.268,
"FIN","GDP","TOT","MLN_USD","A","2018",282959.004,
"FIN","GDP","TOT","MLN_USD","A","2019",293530.096,
"FRA","GDP","TOT","MLN_USD","A","1995",1234149.753,
"FRA","GDP","TOT","MLN_USD","A","1996",1273114.085,
"FRA","GDP","TOT","MLN_USD","A","1997",1333377.621,
"FRA","GDP","TOT","MLN_USD","A","1998",1405861.087,
"FRA","GDP","TOT","MLN_USD","A","1999",1470523.886,
"FRA","GDP","TOT","MLN_USD","A","2000",1589936.939,
"FRA","GDP","TOT","MLN_USD","A","2001",1687447.704,
"FRA","GDP","TOT","MLN_USD","A","2002",1762925.935,
"FRA","GDP","TOT","MLN_USD","A","2003",1751797.978,
"FRA","GDP","TOT","MLN_USD","A","2004",1820723.319,
"FRA","GDP","TOT","MLN_USD","A","2005",1926880.385,
"FRA","GDP","TOT","MLN_USD","A","2006",2062931.189,
"FRA","GDP","TOT","MLN_USD","A","2007",2181667.496,
"FRA","GDP","TOT","MLN_USD","A","2008",2259255.844,
"FRA","GDP","TOT","MLN_USD","A","2009",2245566.431,
"FRA","GDP","TOT","MLN_USD","A","2010",2336459.963,
"FRA","GDP","TOT","MLN_USD","A","2011",2446474.544,
"FRA","GDP","TOT","MLN_USD","A","2012",2474005.287,
"FRA","GDP","TOT","MLN_USD","A","2013",2608523.504,
"FRA","GDP","TOT","MLN_USD","A","2014",2662032.873,
"FRA","GDP","TOT","MLN_USD","A","2015",2718495.127,
"FRA","GDP","TOT","MLN_USD","A","2016",2864105.631,
"FRA","GDP","TOT","MLN_USD","A","2017",2992536.037,
"FRA","GDP","TOT","MLN_USD","A","2018",3223486.01,"P"
"FRA","GDP","TOT","MLN_USD","A","2019",3419580.695,"P"
"DEU","GDP","TOT","MLN_USD","A","1995",1920062.397,
"DEU","GDP","TOT","MLN_USD","A","1996",1967539.568,
"DEU","GDP","TOT","MLN_USD","A","1997",2015112.101,
"DEU","GDP","TOT","MLN_USD","A","1998",2079407.818,
"DEU","GDP","TOT","MLN_USD","A","1999",2158515.841,
"DEU","GDP","TOT","MLN_USD","A","2000",2237046.164,
"DEU","GDP","TOT","MLN_USD","A","2001",2337156.838,
"DEU","GDP","TOT","MLN_USD","A","2002",2406900.908,
"DEU","GDP","TOT","MLN_USD","A","2003",2465900.62,
"DEU","GDP","TOT","MLN_USD","A","2004",2583409.013,
"DEU","GDP","TOT","MLN_USD","A","2005",2622039.802,
"DEU","GDP","TOT","MLN_USD","A","2006",2810242.832,
"DEU","GDP","TOT","MLN_USD","A","2007",2981616.28,
"DEU","GDP","TOT","MLN_USD","A","2008",3103958.247,
"DEU","GDP","TOT","MLN_USD","A","2009",3017520.905,
"DEU","GDP","TOT","MLN_USD","A","2010",3187863.278,
"DEU","GDP","TOT","MLN_USD","A","2011",3415019.966,
"DEU","GDP","TOT","MLN_USD","A","2012",3487234.448,
"DEU","GDP","TOT","MLN_USD","A","2013",3628559.337,
"DEU","GDP","TOT","MLN_USD","A","2014",3807114.521,
"DEU","GDP","TOT","MLN_USD","A","2015",3889081.896,
"DEU","GDP","TOT","MLN_USD","A","2016",4165169.905,
"DEU","GDP","TOT","MLN_USD","A","2017",4390904.094,
"DEU","GDP","TOT","MLN_USD","A","2018",4699855.721,
"DEU","GDP","TOT","MLN_USD","A","2019",4782655.822,
"GRC","GDP","TOT","MLN_USD","A","1995",162607.547,
"GRC","GDP","TOT","MLN_USD","A","1996",170909.839,
"GRC","GDP","TOT","MLN_USD","A","1997",182840.026,
"GRC","GDP","TOT","MLN_USD","A","1998",193323.724,
"GRC","GDP","TOT","MLN_USD","A","1999",198711.939,
"GRC","GDP","TOT","MLN_USD","A","2000",210979.958,
"GRC","GDP","TOT","MLN_USD","A","2001",227712.096,
"GRC","GDP","TOT","MLN_USD","A","2002",246559.281,
"GRC","GDP","TOT","MLN_USD","A","2003",260874.534,
"GRC","GDP","TOT","MLN_USD","A","2004",278691.884,
"GRC","GDP","TOT","MLN_USD","A","2005",281028.396,
"GRC","GDP","TOT","MLN_USD","A","2006",314201.08,
"GRC","GDP","TOT","MLN_USD","A","2007",323551.015,
"GRC","GDP","TOT","MLN_USD","A","2008",341817.829,
"GRC","GDP","TOT","MLN_USD","A","2009",337447.85,
"GRC","GDP","TOT","MLN_USD","A","2010",310668.24,"B"
"GRC","GDP","TOT","MLN_USD","A","2011",285079.561,
"GRC","GDP","TOT","MLN_USD","A","2012",275155.48,
"GRC","GDP","TOT","MLN_USD","A","2013",284524.655,
"GRC","GDP","TOT","MLN_USD","A","2014",290197.021,
"GRC","GDP","TOT","MLN_USD","A","2015",289145.992,
"GRC","GDP","TOT","MLN_USD","A","2016",296029.545,
"GRC","GDP","TOT","MLN_USD","A","2017",309051.889,
"GRC","GDP","TOT","MLN_USD","A","2018",328615.292,"P"
"GRC","GDP","TOT","MLN_USD","A","2019",340835.811,"P"
"HUN","GDP","TOT","MLN_USD","A","1995",94716.456,
"HUN","GDP","TOT","MLN_USD","A","1996",96196.504,
"HUN","GDP","TOT","MLN_USD","A","1997",101067.167,
"HUN","GDP","TOT","MLN_USD","A","1998",106748.524,
"HUN","GDP","TOT","MLN_USD","A","1999",111315.201,
"HUN","GDP","TOT","MLN_USD","A","2000",121085.109,
"HUN","GDP","TOT","MLN_USD","A","2001",134614.917,
"HUN","GDP","TOT","MLN_USD","A","2002",147567.884,
"HUN","GDP","TOT","MLN_USD","A","2003",156657.223,
"HUN","GDP","TOT","MLN_USD","A","2004",164041.614,
"HUN","GDP","TOT","MLN_USD","A","2005",172222.023,
"HUN","GDP","TOT","MLN_USD","A","2006",184680.779,
"HUN","GDP","TOT","MLN_USD","A","2007",191472.991,
"HUN","GDP","TOT","MLN_USD","A","2008",207757.652,
"HUN","GDP","TOT","MLN_USD","A","2009",207359.074,
"HUN","GDP","TOT","MLN_USD","A","2010",217167.008,
"HUN","GDP","TOT","MLN_USD","A","2011",229348.032,
"HUN","GDP","TOT","MLN_USD","A","2012",230214.451,
"HUN","GDP","TOT","MLN_USD","A","2013",242367.239,
"HUN","GDP","TOT","MLN_USD","A","2014",253001.466,
"HUN","GDP","TOT","MLN_USD","A","2015",263571.392,
"HUN","GDP","TOT","MLN_USD","A","2016",273925.72,
"HUN","GDP","TOT","MLN_USD","A","2017",289324.586,
"HUN","GDP","TOT","MLN_USD","A","2018",320971.253,
"HUN","GDP","TOT","MLN_USD","A","2019",341618.948,"P"
"ISL","GDP","TOT","MLN_USD","A","1995",6391.587,
"ISL","GDP","TOT","MLN_USD","A","1996",6646.209,
"ISL","GDP","TOT","MLN_USD","A","1997",7283.499,
"ISL","GDP","TOT","MLN_USD","A","1998",7870.617,
"ISL","GDP","TOT","MLN_USD","A","1999",8198.7,
"ISL","GDP","TOT","MLN_USD","A","2000",8377.669,
"ISL","GDP","TOT","MLN_USD","A","2001",9087.577,
"ISL","GDP","TOT","MLN_USD","A","2002",9375.293,
"ISL","GDP","TOT","MLN_USD","A","2003",9457.361,
"ISL","GDP","TOT","MLN_USD","A","2004",10393.946,
"ISL","GDP","TOT","MLN_USD","A","2005",11074.926,
"ISL","GDP","TOT","MLN_USD","A","2006",12044.114,
"ISL","GDP","TOT","MLN_USD","A","2007",12902.915,
"ISL","GDP","TOT","MLN_USD","A","2008",13879.916,
"ISL","GDP","TOT","MLN_USD","A","2009",13343.517,
"ISL","GDP","TOT","MLN_USD","A","2010",12659.835,
"ISL","GDP","TOT","MLN_USD","A","2011",13059.434,
"ISL","GDP","TOT","MLN_USD","A","2012",13471.498,
"ISL","GDP","TOT","MLN_USD","A","2013",14378.252,
"ISL","GDP","TOT","MLN_USD","A","2014",15058.764,
"ISL","GDP","TOT","MLN_USD","A","2015",16276.45,
"ISL","GDP","TOT","MLN_USD","A","2016",17939.411,
"ISL","GDP","TOT","MLN_USD","A","2017",19170.63,
"ISL","GDP","TOT","MLN_USD","A","2018",21153.011,
"ISL","GDP","TOT","MLN_USD","A","2019",22120.491,
"IRL","GDP","TOT","MLN_USD","A","1995",68212.219,
"IRL","GDP","TOT","MLN_USD","A","1996",74312.808,
"IRL","GDP","TOT","MLN_USD","A","1997",83104.792,
"IRL","GDP","TOT","MLN_USD","A","1998",93076.892,
"IRL","GDP","TOT","MLN_USD","A","1999",101401.314,
"IRL","GDP","TOT","MLN_USD","A","2000",114886.97,
"IRL","GDP","TOT","MLN_USD","A","2001",125885.732,
"IRL","GDP","TOT","MLN_USD","A","2002",138448.215,
"IRL","GDP","TOT","MLN_USD","A","2003",144813.703,
"IRL","GDP","TOT","MLN_USD","A","2004",157453.147,
"IRL","GDP","TOT","MLN_USD","A","2005",168261.064,
"IRL","GDP","TOT","MLN_USD","A","2006",188776.095,
"IRL","GDP","TOT","MLN_USD","A","2007",205566.737,
"IRL","GDP","TOT","MLN_USD","A","2008",198655.42,
"IRL","GDP","TOT","MLN_USD","A","2009",188520.737,
"IRL","GDP","TOT","MLN_USD","A","2010",197529.424,
"IRL","GDP","TOT","MLN_USD","A","2011",205590.122,
"IRL","GDP","TOT","MLN_USD","A","2012",212744.21,
"IRL","GDP","TOT","MLN_USD","A","2013",221412.783,
"IRL","GDP","TOT","MLN_USD","A","2014",238264.057,
"IRL","GDP","TOT","MLN_USD","A","2015",324635.935,
"IRL","GDP","TOT","MLN_USD","A","2016",340945.883,
"IRL","GDP","TOT","MLN_USD","A","2017",379335.589,
"IRL","GDP","TOT","MLN_USD","A","2018",426329.161,
"IRL","GDP","TOT","MLN_USD","A","2019",454444.171,
"ITA","GDP","TOT","MLN_USD","A","1995",1269932.783,
"ITA","GDP","TOT","MLN_USD","A","1996",1307915.738,
"ITA","GDP","TOT","MLN_USD","A","1997",1357832.084,
"ITA","GDP","TOT","MLN_USD","A","1998",1423810.617,
"ITA","GDP","TOT","MLN_USD","A","1999",1457193.11,
"ITA","GDP","TOT","MLN_USD","A","2000",1542231.344,
"ITA","GDP","TOT","MLN_USD","A","2001",1597887.213,
"ITA","GDP","TOT","MLN_USD","A","2002",1639680.501,
"ITA","GDP","TOT","MLN_USD","A","2003",1671645.374,
"ITA","GDP","TOT","MLN_USD","A","2004",1703460.096,
"ITA","GDP","TOT","MLN_USD","A","2005",1746658.11,
"ITA","GDP","TOT","MLN_USD","A","2006",1884457.559,
"ITA","GDP","TOT","MLN_USD","A","2007",1992732.867,
"ITA","GDP","TOT","MLN_USD","A","2008",2089717.307,
"ITA","GDP","TOT","MLN_USD","A","2009",2046377.425,
"ITA","GDP","TOT","MLN_USD","A","2010",2085694.44,
"ITA","GDP","TOT","MLN_USD","A","2011",2173169.961,
"ITA","GDP","TOT","MLN_USD","A","2012",2172383.108,
"ITA","GDP","TOT","MLN_USD","A","2013",2187376.607,
"ITA","GDP","TOT","MLN_USD","A","2014",2200256.409,
"ITA","GDP","TOT","MLN_USD","A","2015",2240922.483,
"ITA","GDP","TOT","MLN_USD","A","2016",2420672.141,
"ITA","GDP","TOT","MLN_USD","A","2017",2525222.355,
"ITA","GDP","TOT","MLN_USD","A","2018",2687070.498,
"ITA","GDP","TOT","MLN_USD","A","2019",2756950.594,
"JPN","GDP","TOT","MLN_USD","A","1995",2936481.834,
"JPN","GDP","TOT","MLN_USD","A","1996",3082947.474,
"JPN","GDP","TOT","MLN_USD","A","1997",3169854.586,
"JPN","GDP","TOT","MLN_USD","A","1998",3169360.892,
"JPN","GDP","TOT","MLN_USD","A","1999",3207019.637,
"JPN","GDP","TOT","MLN_USD","A","2000",3404300.137,
"JPN","GDP","TOT","MLN_USD","A","2001",3493106.894,
"JPN","GDP","TOT","MLN_USD","A","2002",3588864.927,
"JPN","GDP","TOT","MLN_USD","A","2003",3694202.548,
"JPN","GDP","TOT","MLN_USD","A","2004",3877296.17,
"JPN","GDP","TOT","MLN_USD","A","2005",4045734.399,
"JPN","GDP","TOT","MLN_USD","A","2006",4230713.959,
"JPN","GDP","TOT","MLN_USD","A","2007",4416227.644,
"JPN","GDP","TOT","MLN_USD","A","2008",4456434.365,
"JPN","GDP","TOT","MLN_USD","A","2009",4250983.216,
"JPN","GDP","TOT","MLN_USD","A","2010",4480784.403,
"JPN","GDP","TOT","MLN_USD","A","2011",4573186.792,
"JPN","GDP","TOT","MLN_USD","A","2012",4746699.388,
"JPN","GDP","TOT","MLN_USD","A","2013",4967051.575,
"JPN","GDP","TOT","MLN_USD","A","2014",4986566.209,
"JPN","GDP","TOT","MLN_USD","A","2015",5135040.993,
"JPN","GDP","TOT","MLN_USD","A","2016",5075243.84,
"JPN","GDP","TOT","MLN_USD","A","2017",5210072.254,
"JPN","GDP","TOT","MLN_USD","A","2018",5416841.886,
"JPN","GDP","TOT","MLN_USD","A","2019",5505085.079,"E"
"KOR","GDP","TOT","MLN_USD","A","1995",608664.203,
"KOR","GDP","TOT","MLN_USD","A","1996",668716.335,
"KOR","GDP","TOT","MLN_USD","A","1997",722222.441,
"KOR","GDP","TOT","MLN_USD","A","1998",692888.317,
"KOR","GDP","TOT","MLN_USD","A","1999",783492.526,
"KOR","GDP","TOT","MLN_USD","A","2000",871501.091,
"KOR","GDP","TOT","MLN_USD","A","2001",933833.021,
"KOR","GDP","TOT","MLN_USD","A","2002",1019446.686,
"KOR","GDP","TOT","MLN_USD","A","2003",1057684.215,
"KOR","GDP","TOT","MLN_USD","A","2004",1142611.13,
"KOR","GDP","TOT","MLN_USD","A","2005",1213618.157,
"KOR","GDP","TOT","MLN_USD","A","2006",1301782.512,
"KOR","GDP","TOT","MLN_USD","A","2007",1414277.971,
"KOR","GDP","TOT","MLN_USD","A","2008",1468996.086,
"KOR","GDP","TOT","MLN_USD","A","2009",1456054.669,
"KOR","GDP","TOT","MLN_USD","A","2010",1573257.913,
"KOR","GDP","TOT","MLN_USD","A","2011",1625275.456,
"KOR","GDP","TOT","MLN_USD","A","2012",1684562.928,
"KOR","GDP","TOT","MLN_USD","A","2013",1726902.753,
"KOR","GDP","TOT","MLN_USD","A","2014",1792600.237,
"KOR","GDP","TOT","MLN_USD","A","2015",1933588.947,
"KOR","GDP","TOT","MLN_USD","A","2016",2026967.822,
"KOR","GDP","TOT","MLN_USD","A","2017",2111521.28,
"KOR","GDP","TOT","MLN_USD","A","2018",2254100.38,
"KOR","GDP","TOT","MLN_USD","A","2019",2275781.083,"P"
"LUX","GDP","TOT","MLN_USD","A","1995",16182.056,
"LUX","GDP","TOT","MLN_USD","A","1996",17105.366,
"LUX","GDP","TOT","MLN_USD","A","1997",17967.424,
"LUX","GDP","TOT","MLN_USD","A","1998",18854.742,
"LUX","GDP","TOT","MLN_USD","A","1999",21794.066,
"LUX","GDP","TOT","MLN_USD","A","2000",24155.879,
"LUX","GDP","TOT","MLN_USD","A","2001",24679.32,
"LUX","GDP","TOT","MLN_USD","A","2002",26222.382,
"LUX","GDP","TOT","MLN_USD","A","2003",27117.641,
"LUX","GDP","TOT","MLN_USD","A","2004",29344.122,
"LUX","GDP","TOT","MLN_USD","A","2005",31733.102,
"LUX","GDP","TOT","MLN_USD","A","2006",36831.649,
"LUX","GDP","TOT","MLN_USD","A","2007",40300.663,
"LUX","GDP","TOT","MLN_USD","A","2008",42362.964,
"LUX","GDP","TOT","MLN_USD","A","2009",40978.43,
"LUX","GDP","TOT","MLN_USD","A","2010",43438.662,
"LUX","GDP","TOT","MLN_USD","A","2011",47690.506,
"LUX","GDP","TOT","MLN_USD","A","2012",48646.452,
"LUX","GDP","TOT","MLN_USD","A","2013",51940.087,
"LUX","GDP","TOT","MLN_USD","A","2014",56353.755,
"LUX","GDP","TOT","MLN_USD","A","2015",59081.017,
"LUX","GDP","TOT","MLN_USD","A","2016",64406.168,
"LUX","GDP","TOT","MLN_USD","A","2017",67187.243,
"LUX","GDP","TOT","MLN_USD","A","2018",73152.153,
"LUX","GDP","TOT","MLN_USD","A","2019",77233.162,
"MEX","GDP","TOT","MLN_USD","A","1995",777544.183,
"MEX","GDP","TOT","MLN_USD","A","1996",845410.685,
"MEX","GDP","TOT","MLN_USD","A","1997",918870.759,
"MEX","GDP","TOT","MLN_USD","A","1998",977196.837,
"MEX","GDP","TOT","MLN_USD","A","1999",1018601.794,
"MEX","GDP","TOT","MLN_USD","A","2000",1096780.846,
"MEX","GDP","TOT","MLN_USD","A","2001",1116305.245,
"MEX","GDP","TOT","MLN_USD","A","2002",1137595.967,
"MEX","GDP","TOT","MLN_USD","A","2003",1183622.677,
"MEX","GDP","TOT","MLN_USD","A","2004",1263142.485,
"MEX","GDP","TOT","MLN_USD","A","2005",1341775.456,
"MEX","GDP","TOT","MLN_USD","A","2006",1485209.624,
"MEX","GDP","TOT","MLN_USD","A","2007",1560053.895,
"MEX","GDP","TOT","MLN_USD","A","2008",1653898.19,
"MEX","GDP","TOT","MLN_USD","A","2009",1637276.794,
"MEX","GDP","TOT","MLN_USD","A","2010",1741129.429,
"MEX","GDP","TOT","MLN_USD","A","2011",1911319.096,
